1583,1689,1000
1582,1689,1000
1581,1689,1000
1580,1689,1000
1579,1689,1000
1579,1689,1000
1578,1689,1000
1577,1689,1000
1576,1689,1000
1575,1689,1000
1575,1689,1000
1574,1690,1000
1573,1690,1000
1572,1690,1000
1571,1690,1000
1571,1690,1000
1570,1690,1000
1569,1690,1000
1568,1690,1000
1567,1690,1000
1567,1690,1000
1566,1691,1000
1565,1691,1000
1564,1691,1000
1563,1691,1000
1563,1691,1000
1562,1691,1000
1561,1691,1000
1560,1691,1000
1559,1691,1000
1559,1692,1000
1558,1692,1000
1557,1692,1000
1556,1692,1000
1555,1692,1000
1554,1692,1000
1554,1692,1000
1553,1692,1000
1552,1693,1000
1551,1693,1000
1550,1693,1000
1550,1693,1000
1549,1693,1000
1548,1693,1000
1547,1693,1000
1546,1694,1000
1545,1694,1000
1545,1694,1000
1544,1694,1000
1543,1694,1000
1542,1694,1000
1542,1693,1000
1541,1693,1000
1540,1692,1000
1539,1692,1000
1539,1691,1000
1538,1691,1000
1537,1690,1000
1536,1690,1000
1536,1690,1000
1535,1689,1000
1534,1689,1000
1533,1688,1000
1533,1688,1000
1532,1687,1000
1531,1687,1000
1530,1686,1000
1530,1686,1000
1529,1686,1000
1528,1685,1000
1527,1685,1000
1527,1684,1000
1526,1684,1000
1525,1683,1000
1525,1683,1000
1524,1682,1000
1523,1682,1000
1522,1682,1000
1522,1681,1000
1521,1681,1000
1520,1680,1000
1519,1680,1000
1519,1679,1000
1518,1679,1000
1517,1679,1000
1516,1678,1000
1516,1678,1000
1515,1677,1000
1514,1677,1000
1513,1676,1000
1513,1676,1000
1512,1676,1000
1511,1675,1000
1510,1675,1000
1509,1674,1000
1509,1674,1000
1508,1673,1000
1507,1673,1000
1506,1673,1000
1506,1672,1000
1505,1671,1000
1505,1671,1000
1505,1670,1000
1505,1669,1000
1505,1669,1000
1504,1668,1000
1504,1667,1000
1504,1667,1000
1504,1666,1000
1504,1665,1000
1503,1664,1000
1503,1664,1000
1503,1663,1000
1503,1662,1000
1503,1662,1000
1502,1661,1000
1502,1660,1000
1502,1659,1000
1502,1659,1000
1502,1658,1000
1501,1657,1000
1501,1657,1000
1501,1656,1000
1501,1655,1000
1500,1655,1000
1500,1654,1000
1500,1653,1000
1500,1653,1000
1500,1652,1000
1499,1651,1000
1499,1650,1000
1499,1650,1000
1499,1649,1000
1499,1648,1000
1498,1648,1000
1498,1647,1000
1498,1646,1000
1498,1646,1000
1497,1645,1000
1497,1644,1000
1497,1644,1000
1497,1643,1000
1496,1642,1000
1496,1641,1000
1496,1641,1000
1496,1640,1000
1496,1639,1000
1495,1639,1000
1495,1638,1000
1495,1637,1000
1495,1637,1000
1495,1636,1000
1495,1635,1000
1495,1635,1000
1495,1634,1000
1495,1633,1000
1495,1633,1000
1495,1632,1000
1495,1631,1000
1495,1630,1000
1495,1630,1000
1495,1629,1000
1495,1628,1000
1495,1628,1000
1494,1627,1000
1494,1626,1000
1494,1626,1000
1494,1625,1000
1494,1624,1000
1494,1624,1000
1494,1623,1000
1494,1622,1000
1494,1622,1000
1494,1621,1000
1494,1620,1000
1494,1619,1000
1494,1619,1000
1494,1618,1000
1494,1617,1000
1494,1617,1000
1494,1616,1000
1494,1615,1000
1494,1615,1000
1494,1614,1000
1494,1613,1000
1494,1613,1000
1494,1612,1000
1494,1611,1000
1494,1611,1000
1493,1610,1000
1493,1609,1000
1493,1609,1000
1493,1608,1000
1493,1607,1000
1493,1607,1000
1493,1606,1000
1493,1605,1000
1493,1605,1000
1493,1604,1000
1493,1603,1000
1493,1603,1000
1494,1602,1000
1494,1601,1000
1494,1600,1000
1494,1600,1000
1495,1599,1000
1495,1598,1000
1495,1597,1000
1496,1597,1000
1496,1596,1000
1496,1595,1000
1497,1594,1000
1497,1594,1000
1497,1593,1000
1497,1592,1000
1498,1591,1000
1498,1591,1000
1498,1590,1000
1499,1589,1000
1499,1589,1000
1499,1588,1000
1499,1587,1000
1500,1586,1000
1500,1586,1000
1500,1585,1000
1501,1584,1000
1501,1584,1000
1501,1583,1000
1501,1582,1000
1502,1581,1000
1502,1581,1000
1502,1580,1000
1502,1579,1000
1503,1579,1000
1503,1578,1000
1503,1577,1000
1504,1576,1000
1504,1576,1000
1504,1575,1000
1504,1574,1000
1505,1574,1000
1505,1573,1000
1505,1572,1000
1505,1571,1000
1506,1571,1000
1506,1570,1000
1506,1569,1000
1506,1569,1000
1507,1568,1000
1507,1567,1000
1507,1567,1000
1508,1567,1000
1508,1567,1000
1508,1567,1000
1509,1566,1000
1509,1566,1000
1509,1566,1000
1510,1566,1000
1510,1566,1000
1510,1566,1000
1511,1566,1000
1511,1565,1000
1511,1565,1000
1512,1565,1000
1512,1565,1000
1512,1565,1000
1513,1565,1000
1513,1564,1000
1513,1564,1000
1514,1564,1000
1514,1564,1000
1514,1564,1000
1515,1564,1000
1515,1563,1000
1515,1563,1000
1516,1563,1000
1516,1563,1000
1516,1563,1000
1517,1563,1000
1517,1563,1000
1517,1562,1000
1518,1562,1000
1518,1562,1000
1518,1562,1000
1519,1562,1000
1519,1562,1000
1519,1562,1000
1520,1561,1000
1520,1561,1000
1521,1561,1000
1521,1561,1000
1521,1561,1000
1522,1561,1000
1522,1560,1000
1522,1560,1000
1523,1560,1000
1523,1560,1000
1523,1560,1000
1524,1560,1000
1524,1560,1000
1524,1560,1000
1525,1559,1000
1525,1559,1000
1526,1559,1000
1526,1559,1000
1526,1559,1000
1527,1559,1000
1527,1559,1000
1528,1559,1000
1528,1559,1000
1529,1559,1000
1529,1559,1000
1529,1559,1000
1530,1559,1000
1530,1559,1000
1531,1559,1000
1531,1559,1000
1532,1559,1000
1532,1559,1000
1532,1559,1000
1533,1559,1000
1533,1559,1000
1534,1559,1000
1534,1559,1000
1535,1559,1000
1535,1559,1000
1535,1559,1000
1536,1559,1000
1536,1559,1000
1537,1559,1000
1537,1559,1000
1538,1559,1000
1538,1559,1000
1538,1559,1000
1539,1558,1000
1539,1558,1000
1540,1558,1000
1540,1558,1000
1541,1558,1000
1541,1558,1000
1541,1558,1000
1542,1558,1000
1542,1558,1000
1543,1558,1000
1543,1558,1000
1544,1558,1000
1544,1558,1000
1544,1558,1000
1545,1558,1000
1545,1558,1000
1546,1558,1000
1546,1558,1000
1546,1558,1000
1547,1558,1000
1547,1558,1000
1547,1558,1000
1548,1558,1000
1548,1558,1000
1548,1558,1000
1549,1558,1000
1549,1558,1000
1549,1558,1000
1550,1558,1000
1550,1558,1000
1550,1558,1000
