1740,1830,1000
1730,1820,1000
1720,1800,1000
1720,1790,1000
1710,1780,1000
1700,1760,1000
1690,1750,1000
1690,1740,1000
1680,1730,1000
1670,1710,1000
1660,1700,1000
1650,1690,1000
1650,1680,1000
1640,1670,1000
1630,1650,1000
1620,1640,1000
1610,1630,1000
1600,1620,1000
1590,1610,1000
1580,1600,1000
1570,1590,1000
1560,1580,1000
1550,1560,1000
1540,1550,1000
1530,1540,1000
1520,1530,1000
1510,1520,1000
1500,1510,1000
1490,1500,1000
1480,1490,1000
1470,1480,1000
1460,1470,1000
1450,1460,1000
1440,1450,1000
1430,1440,1000
1410,1430,1000
1400,1430,1000
1390,1420,1000
1380,1410,1000
1370,1400,1000
1360,1390,1000
1340,1380,1000
1330,1380,1000
1320,1370,1000
1310,1360,1000
1290,1350,1000
1280,1350,1000
1270,1340,1000
1260,1330,1000
